id,bought_id,product_name,sell_date,sell_price
1308,3209,cardamom,2023-07-08,2.2
1309,3210,collard green,2023-07-05,4.15
1310,3212,cooking oil,2023-07-27,11.02
1311,3214,mint sauce,2023-07-31,21.81
1312,3217,suet,2023-06-15,13.27
1313,3224,sparkleberry,2023-07-23,5.04
1314,3226,seasoning,2023-08-19,11.59
1315,3227,cow & gate premium,2023-07-27,4.8
1316,3229,ice cream bar,2023-07-05,10.0
1317,3230,chinese salted fish,2023-07-02,4.75
1318,3231,chilli con carne,2023-08-03,4.25
1319,3237,currant jelly,2023-08-20,4.51
1320,3238,cow & gate premium,2023-08-12,20.86
1321,3241,turbot,2023-08-06,10.06
1322,3242,egg,2023-08-02,7.85
1323,3244,elderberry,2023-08-05,8.24
1324,3247,jackfruit,2023-08-03,15.34
1325,3248,boiled egg,2023-08-19,7.87
1326,3249,veggie burger,2023-07-01,7.61
1327,3251,risotto,2023-07-11,10.11
1328,3252,fodder,2023-08-20,17.2
1329,3253,custard apple,2023-08-23,16.88
1330,3269,ginger ale,2023-07-10,14.24
1331,3270,cardamom,2023-06-28,12.02
1332,3272,risotto,2023-08-17,5.24
1333,3276,liver loaf,2023-08-07,14.66
1334,3278,rapini,2023-06-26,12.77
1335,3280,allspice,2023-07-01,3.42
1336,3281,prosciutto,2023-06-27,13.31
1337,3286,corned beef,2023-06-25,10.35
1338,3289,dried mixed fruit,2023-07-30,17.47
1339,3291,collard green,2023-08-07,13.09
1340,3292,egg,2023-08-22,16.65
1341,3293,greek yogurt,2023-06-27,18.36
1342,3300,yorkshire pudding,2023-06-25,6.83
1343,3305,sparkleberry,2023-07-07,20.99
1344,3307,liquor,2023-07-17,3.39
1345,3314,guinea hen,2023-07-27,2.87
1346,3316,champagne,2023-07-20,12.12
1347,3320,chilli con carne,2023-07-29,13.41
1348,3321,cocoa butter alternative,2023-07-18,16.8
1349,3322,organic sausage,2023-07-16,8.17
1350,3324,pate,2023-08-01,12.03
1351,3326,syrup,2023-07-29,13.19
1352,3330,salt,2023-08-11,13.23
1353,3332,gem squash,2023-07-18,4.67
1354,3334,flat bread,2023-07-29,1.48
1355,3335,cracker,2023-06-30,10.53
1356,3342,allspice,2023-06-20,13.22
1357,3345,salt,2023-08-08,10.63
1358,3346,liver loaf,2023-08-09,13.49
1359,3347,spiny lobster,2023-07-25,2.15
1360,3354,passion fruit juice,2023-08-05,6.88
1361,3357,fruit pastille,2023-08-11,12.72
1362,3362,boiled egg,2023-07-26,23.41
1363,3363,huckleberry,2023-08-18,10.96
1364,3367,rice cake,2023-08-19,14.19
1365,3375,yorkshire pudding,2023-06-27,2.13
1366,3377,hamburger,2023-07-02,16.01
1367,3380,organic sausage,2023-07-28,14.36
1368,3382,donut,2023-06-25,12.19
1369,3388,cheeseburger,2023-08-11,6.36
1370,3389,custard apple,2023-07-04,17.76
1371,3392,jackfruit,2023-08-05,21.52
1372,3393,guinea hen,2023-07-11,19.1
1373,3395,applewood bacon,2023-07-04,4.6
1374,3396,cocoa butter alternative,2023-08-19,3.58
1375,3397,elderberry,2023-08-06,10.42
1376,3400,cheese spread,2023-07-11,16.87
1377,3404,gem squash,2023-07-21,15.0
1378,3405,boiled egg,2023-07-09,18.32
1379,3408,chablis,2023-07-21,5.63
1380,3412,ice cream bar,2023-07-03,14.26
1381,3414,complan powder,2023-08-21,7.45
1382,3416,poppy,2023-08-20,10.65
1383,3417,champagne,2023-06-17,16.08
1384,3421,cheeseburger,2023-08-04,10.53
1385,3422,collard green,2023-08-22,19.27
1386,3424,mincemeat,2023-08-02,13.55
1387,3429,cocoa butter alternative,2023-07-06,4.46
1388,3430,egg,2023-08-16,7.43
1389,3433,greek yogurt,2023-08-06,11.91
1390,3434,hamburger,2023-08-01,15.09
1391,3439,lobster,2023-07-02,10.43
1392,3444,guinea hen,2023-07-14,3.56
1393,3446,boysenberry syrup,2023-06-23,4.95
1394,3449,bacardi,2023-07-17,21.63
1395,3450,pops ,2023-07-26,17.79
1396,3455,greek yogurt,2023-08-13,13.21
1397,3456,salt,2023-08-08,13.21
1398,3459,pops ,2023-07-01,5.28
1399,3460,salt,2023-08-01,8.67
1400,3462,cardamom,2023-08-21,12.66
1401,3463,fodder,2023-06-24,9.79
1402,3464,jabuticaba,2023-06-29,5.32
1403,3468,peanut butter,2023-07-26,9.27
1404,3469,cow & gate premium,2023-08-06,8.67
1405,3473,cow & gate premium,2023-08-08,16.04
1406,3474,sambar,2023-08-22,12.81
1407,3475,evergreen huckleberry,2023-07-02,20.49
1408,3481,passion fruit juice,2023-06-19,4.41
1409,3482,dried mixed fruit,2023-08-03,5.61
1410,3483,guinea hen,2023-08-05,21.48
1411,3486,cardamom,2023-07-26,14.8
1412,3487,cracker,2023-08-11,5.73
1413,3488,custard apple,2023-08-05,10.02
1414,3494,ginger ale,2023-07-04,10.75
1415,3495,turbot,2023-08-12,13.16
1416,3498,hamburger,2023-06-29,12.14
1417,3500,corned beef,2023-08-19,3.82
1418,3504,cardamom,2023-06-28,9.17
1419,3505,collard green,2023-06-27,2.69
1420,3506,peanut butter,2023-07-06,12.43
1421,3508,complan powder,2023-07-29,3.9
1422,3514,champagne,2023-08-23,10.01
1423,3516,pakora,2023-08-13,4.73
1424,3518,liver loaf,2023-06-30,2.12
1425,3520,japanese chestnut,2023-08-04,12.93
1426,3522,beef bourguignonne,2023-07-18,12.08
1427,3526,pilau,2023-06-29,5.99
1428,3527,cooking oil,2023-07-15,9.03
1429,3529,veggie burger,2023-08-07,9.81
1430,3535,fruit pastille,2023-07-13,2.63
1431,3536,cow & gate premium,2023-07-21,6.41
1432,3537,donut,2023-08-22,5.67
1433,3541,sparkleberry,2023-06-29,3.41
1434,3543,evergreen huckleberry,2023-07-02,5.7
1435,3547,cracker,2023-08-11,5.88
1436,3551,evergreen huckleberry,2023-08-18,4.74
1437,3552,allspice,2023-07-05,13.12
1438,3554,rapini,2023-07-20,15.12
1439,3555,elderberry,2023-08-04,14.74
1440,3558,mint sauce,2023-07-07,8.79
1441,3560,organic sausage,2023-08-03,15.7
1442,3566,beef bourguignonne,2023-08-15,16.28
1443,3569,ice cream bar,2023-07-23,4.34
1444,3574,jabuticaba,2023-08-20,3.02
1445,3578,seasoning,2023-07-11,6.38
1446,3580,allspice,2023-08-13,7.52
1447,3582,pakora,2023-07-24,1.11
1448,3583,fodder,2023-07-07,15.36
1449,3584,cheeseburger,2023-08-18,7.2
1450,3585,custard apple,2023-06-23,12.6
1451,3588,lobster,2023-07-03,9.94
1452,3589,pilau,2023-07-21,10.03
1453,3593,cocoa butter alternative,2023-08-11,18.54
1454,3594,prosciutto,2023-07-26,13.41
1455,3595,trout,2023-07-14,6.66
1456,3600,boysenberry syrup,2023-08-09,19.28
1457,3604,japanese chestnut,2023-07-27,2.85
1458,3609,trout,2023-08-12,14.67
1459,3610,gem squash,2023-08-15,6.82
1460,3613,organic sausage,2023-08-09,3.07
1461,3614,collard green,2023-07-11,6.17
1462,3621,currant jelly,2023-08-02,1.85
1463,3622,chablis,2023-06-18,5.18
1464,3623,pakora,2023-07-05,1.2
1465,3624,corned beef,2023-07-04,2.98
1466,3625,applewood bacon,2023-07-28,16.27
1467,3627,hamburger,2023-06-30,14.23
1468,3629,passion fruit juice,2023-08-19,12.14
1469,3630,syrup,2023-08-15,16.94
1470,3632,greek yogurt,2023-07-20,14.96
1471,3634,mint sauce,2023-08-13,3.54
1472,3635,collard green,2023-08-12,9.8
1473,3638,salt,2023-07-14,10.96
1474,3639,liquor,2023-08-04,7.16
1475,3647,boiled egg,2023-08-20,6.42
1476,3648,jackfruit,2023-07-17,13.74
1477,3650,mincemeat,2023-08-10,14.25
1478,3654,cow & gate premium,2023-08-11,1.66
1479,3655,boiled egg,2023-08-13,15.75
1480,3656,evergreen huckleberry,2023-07-24,2.03
1481,3658,spinach,2023-07-20,1.06
1482,3659,chablis,2023-07-28,18.08
1483,3660,huckleberry,2023-08-02,17.68
1484,3663,prosciutto,2023-07-10,2.34
1485,3664,boysenberry syrup,2023-08-07,17.14
1486,3665,boysenberry,2023-08-13,17.4
1487,3666,cracker,2023-07-27,11.91
1488,3667,liquor,2023-07-13,13.99
1489,3668,fruit pastille,2023-07-02,7.95
1490,3670,chablis,2023-08-22,9.84
1491,3673,passion fruit juice,2023-07-17,19.05
1492,3675,ice cream bar,2023-07-01,5.29
1493,3680,egg,2023-08-04,3.72
1494,3682,chablis,2023-08-15,9.15
1495,3685,jabuticaba,2023-07-18,14.54
1496,3688,collard green,2023-07-15,2.53
1497,3689,boysenberry,2023-08-21,17.18
1498,3697,collard green,2023-07-16,4.38
1499,3699,liquor,2023-08-10,4.24
1500,3701,boiled egg,2023-08-07,12.5
1501,3702,beef bourguignonne,2023-06-22,14.54
1502,3703,allspice,2023-08-03,16.11
1503,3704,bacardi,2023-07-29,13.69
1504,3705,liquor,2023-08-23,18.79
1505,3707,applewood bacon,2023-08-12,2.88
1506,3709,liver loaf,2023-07-24,2.12
1507,3710,gem squash,2023-08-23,10.21
1508,3713,natal plum,2023-08-09,19.6
1509,3717,chinese salted fish,2023-06-16,13.08
1510,3718,consomme,2023-07-16,13.41
1511,3719,cracker,2023-08-17,12.65
1512,3720,gem squash,2023-06-27,6.16
1513,3725,seasoning,2023-08-06,1.39
1514,3728,allspice,2023-08-23,4.78
1515,3734,guinea hen,2023-08-23,12.33
1516,3736,fodder,2023-07-04,13.81
1517,3745,ginger ale,2023-08-11,8.81
1518,3747,spiny lobster,2023-07-11,21.28
1519,3755,cow & gate premium,2023-07-20,5.82
1520,3757,pops ,2023-07-18,11.47
1521,3759,pops ,2023-07-04,14.04
1522,3764,turbot,2023-06-22,16.64
1523,3765,fodder,2023-07-23,1.5
1524,3768,trout,2023-07-18,12.45
1525,3769,evergreen huckleberry,2023-08-20,4.77
1526,3770,hamburger,2023-07-09,8.69
1527,3788,japanese chestnut,2023-08-04,5.29
1528,3790,custard apple,2023-07-26,23.19
1529,3791,boysenberry syrup,2023-08-21,3.85
1530,3792,hamburger,2023-08-17,17.3
1531,3794,elderberry,2023-08-04,16.62
1532,3797,dried mixed fruit,2023-08-03,1.32
1533,3800,jabuticaba,2023-07-15,13.55
1534,3802,chinese salted fish,2023-07-06,10.92
1535,3803,yorkshire pudding,2023-07-17,1.39
1536,3804,veggie burger,2023-07-22,11.12
1537,3807,lobster,2023-08-18,8.81
1538,3808,sambar,2023-08-17,4.54
1539,3809,bacardi,2023-07-08,11.22
1540,3810,liquor,2023-07-24,12.37
1541,3814,cardamom,2023-06-24,14.81
1542,3815,liver loaf,2023-08-04,3.1
1543,3816,cheeseburger,2023-08-22,11.16
1544,3817,salt,2023-07-05,7.91
1545,3818,cardamom,2023-08-13,10.22
1546,3822,trout,2023-08-03,2.01
1547,3823,boysenberry syrup,2023-08-01,8.94
1548,3825,kitchen utensil,2023-06-30,10.35
1549,3826,egg,2023-08-15,23.57
1550,3827,rice cake,2023-08-04,14.72
1551,3828,boysenberry,2023-07-13,6.19
1552,3831,suet,2023-06-27,12.64
1553,3833,kitchen utensil,2023-08-03,6.57
1554,3838,prosciutto,2023-07-10,5.67
1555,3841,collard green,2023-08-20,4.2
1556,3847,hamburger,2023-08-04,10.11
1557,3853,bacardi,2023-06-29,10.26
1558,3854,jabuticaba,2023-07-08,14.67
1559,3856,ginger ale,2023-07-15,4.05
1560,3858,flat bread,2023-07-14,4.66
1561,3859,evergreen huckleberry,2023-07-17,9.39
1562,3868,kitchen utensil,2023-07-21,16.08
1563,3870,beef bourguignonne,2023-07-20,8.5
1564,3871,allspice,2023-08-21,15.81
1565,3872,yorkshire pudding,2023-07-29,10.19
1566,3874,pate,2023-07-24,2.63
1567,3876,poppy,2023-07-19,6.97
1568,3877,prosciutto,2023-07-10,17.21
1569,3879,syrup,2023-08-10,4.96
1570,3881,mincemeat,2023-08-18,14.93
1571,3882,cooking oil,2023-06-26,10.21
1572,3886,prosciutto,2023-07-10,1.22
1573,3889,pops ,2023-06-30,7.63
1574,3891,boiled egg,2023-08-01,16.82
1575,3893,prosciutto,2023-07-25,10.99
1576,3896,lobster,2023-07-24,3.48
1577,3897,seasoning,2023-08-02,10.6
1578,3901,yorkshire pudding,2023-08-09,10.72
1579,3902,pops ,2023-06-28,14.62
1580,3905,currant jelly,2023-08-18,6.27
1581,3909,risotto,2023-06-24,2.22
1582,3910,pilau,2023-08-09,4.75
1583,3911,hamburger,2023-07-28,11.73
1584,3915,chilli con carne,2023-07-08,4.4
1585,3918,chablis,2023-08-17,15.07
1586,3919,boysenberry,2023-07-17,16.65
1587,3922,natal plum,2023-08-10,9.57
1588,3927,hamburger,2023-08-02,3.04
1589,3930,elderberry,2023-08-18,10.74
1590,3935,chablis,2023-06-24,1.92
1591,3941,cow & gate premium,2023-08-09,14.84
1592,3944,rapini,2023-07-04,15.5
1593,3951,pilau,2023-07-25,13.27
1594,3953,poppy,2023-08-19,11.41
1595,3954,evergreen huckleberry,2023-08-14,7.12
1596,3956,cow & gate premium,2023-07-11,21.8
1597,3957,bacardi,2023-08-16,5.78
1598,3959,cheese spread,2023-07-24,18.85
1599,3965,japanese chestnut,2023-08-19,15.25
1600,3967,risotto,2023-08-10,5.81
1601,3968,sparkleberry,2023-07-12,17.01
1602,3976,pilau,2023-08-23,12.77
1603,3979,pilau,2023-08-23,16.52
1604,3985,syrup,2023-07-05,18.83
1605,3988,corned beef,2023-07-02,5.11
1606,3991,organic sausage,2023-07-20,5.29
1607,3994,cocoa butter alternative,2023-07-01,15.07
1608,3995,spinach,2023-07-10,1.87
1609,3996,seasoning,2023-07-18,18.83
1610,3997,corned beef,2023-08-20,3.18
1611,3999,chablis,2023-08-19,9.36
1612,4004,kitchen utensil,2023-07-19,2.24
1613,4008,organic sausage,2023-07-19,22.85
1614,4009,poppy,2023-06-08,6.08
1615,4011,custard apple,2023-07-19,13.99
1616,4016,prosciutto,2023-08-22,2.21
1617,4023,bacardi,2023-06-22,12.99
1618,4024,greek yogurt,2023-07-01,5.48
1619,4028,rice cake,2023-08-20,2.34
1620,4030,boysenberry,2023-07-10,11.72
1621,4031,sambar,2023-06-17,15.86
1622,4033,bacardi,2023-07-31,11.27
1623,4038,peanut butter,2023-07-09,1.22
1624,4041,egg,2023-08-08,16.91
1625,4050,risotto,2023-07-27,6.17
1626,4051,bacardi,2023-07-26,16.65
1627,4056,applewood bacon,2023-07-04,8.93
1628,4060,donut,2023-08-21,16.71
1629,4062,mint sauce,2023-07-25,3.63
1630,4066,suet,2023-07-24,10.65
1631,4068,greek yogurt,2023-08-03,8.21
1632,4070,turbot,2023-07-14,14.38
1633,4074,mincemeat,2023-07-20,1.52
1634,4076,complan powder,2023-08-08,1.67
1635,4077,allspice,2023-07-14,22.24
1636,4080,boysenberry,2023-08-08,7.3
1637,4082,peanut butter,2023-07-09,10.5
1638,4083,risotto,2023-06-19,8.46
1639,4084,fodder,2023-07-19,6.73
1640,4089,greek yogurt,2023-07-15,16.38
1641,4091,spiny lobster,2023-07-25,15.19
1642,4092,elderberry,2023-07-10,13.12
1643,4093,flat bread,2023-07-25,7.9
1644,4100,boysenberry,2023-07-27,12.14
1645,4101,natal plum,2023-08-11,6.87
1646,4103,prosciutto,2023-08-14,20.58
1647,4104,dried mixed fruit,2023-08-23,9.17
1648,4108,frijj,2023-08-04,3.81
1649,4109,syrup,2023-07-09,6.38
1650,4113,prosciutto,2023-07-10,12.26
1651,4115,organic sausage,2023-08-18,5.81
1652,4116,currant jelly,2023-08-21,6.57
1653,4122,rice cake,2023-08-01,1.31
1654,4123,organic sausage,2023-08-23,16.2
1655,4125,suet,2023-08-23,20.25
1656,4126,gem squash,2023-08-11,14.73
1657,4133,peanut butter,2023-08-03,5.33
1658,4136,pate,2023-07-07,8.48
1659,4137,chilli con carne,2023-07-26,8.23
1660,4139,custard apple,2023-07-14,6.34
1661,4142,huckleberry,2023-08-17,6.9
1662,4143,corned beef,2023-07-21,5.59
1663,4151,seasoning,2023-07-25,8.2
1664,4152,fruit pastille,2023-08-15,11.66
1665,4154,mincemeat,2023-07-11,10.29
1666,4156,cardamom,2023-08-09,2.69
1667,4158,jabuticaba,2023-07-08,2.35
1668,4160,greek yogurt,2023-06-13,10.14
1669,4161,kitchen utensil,2023-08-16,2.73
1670,4162,pilau,2023-08-17,5.66
1671,4165,seasoning,2023-08-18,10.13
1672,4166,seasoning,2023-08-09,7.25
1673,4169,donut,2023-07-06,12.08
1674,4170,japanese chestnut,2023-07-31,10.95
1675,4174,applewood bacon,2023-06-22,6.29
1676,4175,chablis,2023-08-09,8.09
1677,4176,beef bourguignonne,2023-07-17,7.88
1678,4182,beef bourguignonne,2023-08-23,5.3
1679,4184,pops ,2023-07-22,2.17
1680,4185,liquor,2023-08-10,6.84
1681,4186,guinea hen,2023-06-29,6.57
1682,4188,collard green,2023-08-03,7.31
1683,4190,liver loaf,2023-06-29,1.07
1684,4193,flat bread,2023-07-09,14.99
1685,4194,liver loaf,2023-07-12,11.1
1686,4196,spinach,2023-07-19,15.9
1687,4203,pilau,2023-08-03,9.46
1688,4207,complan powder,2023-07-28,21.0
1689,4210,salt,2023-07-13,6.55
1690,4212,egg,2023-07-24,1.39
1691,4213,organic sausage,2023-08-14,0.78
1692,4215,spiny lobster,2023-06-28,1.1
1693,4216,sambar,2023-07-24,5.89
1694,4217,pakora,2023-07-15,15.03
1695,4222,boysenberry,2023-07-24,16.9
1696,4223,bacardi,2023-08-10,16.54
1697,4225,custard apple,2023-08-11,14.13
1698,4228,gem squash,2023-08-05,16.12
1699,4229,pate,2023-07-06,3.38
1700,4230,chilli con carne,2023-08-23,5.43
1701,4232,kitchen utensil,2023-07-16,2.56
1702,4235,lobster,2023-08-12,12.84
1703,4236,mincemeat,2023-08-18,10.82
1704,4241,frijj,2023-06-18,15.59
1705,4243,cracker,2023-08-11,16.14
1706,4246,guinea hen,2023-07-05,11.45
1707,4247,canola,2023-08-20,5.7
1708,4251,cracker,2023-07-31,7.71
1709,4253,peanut butter,2023-06-26,5.92
1710,4254,donut,2023-07-10,11.83
1711,4256,cheese spread,2023-07-15,9.35
1712,4258,consomme,2023-07-14,20.0
1713,4259,suet,2023-08-15,15.17
1714,4260,boysenberry syrup,2023-06-30,1.92
1715,4261,japanese chestnut,2023-07-11,12.51
1716,4263,yorkshire pudding,2023-08-16,6.38
1717,4264,turbot,2023-08-08,16.41
1718,4267,turbot,2023-06-19,1.57
1719,4273,kitchen utensil,2023-08-10,12.24
1720,4281,jackfruit,2023-07-08,10.19
1721,4282,yorkshire pudding,2023-07-23,1.97
1722,4284,lobster,2023-07-17,10.66
1723,4285,huckleberry,2023-08-23,11.45
1724,4287,chablis,2023-07-27,11.78
1725,4291,kitchen utensil,2023-07-12,12.56
1726,4295,prosciutto,2023-08-12,17.52
1727,4296,rapini,2023-08-05,10.37
1728,4297,collard green,2023-08-18,4.35
1729,4300,champagne,2023-07-04,12.31
1730,4304,evergreen huckleberry,2023-07-30,2.71
1731,4305,ice cream bar,2023-07-21,2.1
1732,4309,ice cream bar,2023-07-10,11.84
1733,4312,poppy,2023-08-07,18.93
1734,4314,consomme,2023-08-09,8.57
1735,4315,pilau,2023-06-16,16.12
1736,4321,spiny lobster,2023-08-07,3.14
1737,4323,chablis,2023-08-07,21.71
1738,4325,ice cream bar,2023-08-05,7.1
1739,4327,cooking oil,2023-07-09,2.23
1740,4328,spiny lobster,2023-08-11,12.88
1741,4329,boiled egg,2023-08-13,12.07
1742,4333,fodder,2023-06-27,16.25
1743,4336,chablis,2023-08-22,7.55
1744,4342,elderberry,2023-08-21,21.83
1745,4345,risotto,2023-07-24,6.41
1746,4351,syrup,2023-07-22,17.43
1747,4355,mint sauce,2023-08-15,22.06
1748,4356,cow & gate premium,2023-07-02,11.57
1749,4359,champagne,2023-07-29,21.48
1750,4365,elderberry,2023-06-25,13.82
1751,4366,currant jelly,2023-08-03,8.46
1752,4368,cocoa butter alternative,2023-08-19,5.45
1753,4376,passion fruit juice,2023-08-17,2.71
1754,4377,elderberry,2023-06-19,7.92
1755,4378,huckleberry,2023-08-21,3.29
1756,4380,boiled egg,2023-08-18,15.52
1757,4382,peanut butter,2023-07-25,17.98
1758,4383,trout,2023-08-11,4.07
1759,4385,poppy,2023-07-13,16.45
1760,4386,bacardi,2023-08-23,6.82
1761,4387,bacardi,2023-08-02,4.88
1762,4389,collard green,2023-07-10,9.13
1763,4391,suet,2023-07-20,1.29
1764,4392,cheese spread,2023-08-05,14.46
1765,4394,gem squash,2023-06-13,19.21
1766,4395,natal plum,2023-07-28,2.29
1767,4396,fodder,2023-07-03,10.43
1768,4398,pops ,2023-07-04,4.96
1769,4401,rapini,2023-08-19,12.15
1770,4403,gem squash,2023-08-16,19.29
1771,4404,trout,2023-07-05,4.74
1772,4405,cardamom,2023-08-22,9.8
1773,4406,pilau,2023-07-05,4.99
1774,4407,seasoning,2023-08-22,21.68
1775,4409,greek yogurt,2023-07-08,4.3
1776,4410,egg,2023-08-22,1.13
1777,4412,pilau,2023-07-21,3.99
1778,4417,liver loaf,2023-08-07,19.61
1779,4419,beef bourguignonne,2023-07-30,2.49
1780,4420,fruit pastille,2023-08-02,21.88
1781,4422,pakora,2023-07-31,1.55
1782,4425,flat bread,2023-07-04,13.73
1783,4426,elderberry,2023-06-30,17.35
1784,4429,cheeseburger,2023-08-23,6.05
1785,4434,mint sauce,2023-08-04,14.11
1786,4437,cow & gate premium,2023-08-01,6.93
1787,4438,chilli con carne,2023-08-20,8.99
1788,4441,collard green,2023-06-29,8.74
1789,4444,applewood bacon,2023-06-25,13.49
1790,4445,turbot,2023-08-17,16.21
1791,4448,mincemeat,2023-08-06,17.98
1792,4450,japanese chestnut,2023-07-13,23.81
1793,4451,liver loaf,2023-08-20,6.33
1794,4453,syrup,2023-07-21,6.39
1795,4454,pakora,2023-06-20,9.0
1796,4456,elderberry,2023-08-01,16.5
1797,4460,mint sauce,2023-08-15,10.1
1798,4461,natal plum,2023-08-08,13.23
1799,4464,ice cream bar,2023-07-07,5.15
1800,4466,fruit pastille,2023-08-20,5.7
1801,4468,cocoa butter alternative,2023-06-25,4.07
1802,4469,cow & gate premium,2023-08-06,12.11
1803,4470,elderberry,2023-08-02,15.91
1804,4472,chilli con carne,2023-07-19,11.6
1805,4479,mincemeat,2023-07-04,11.14
1806,4480,suet,2023-08-03,7.25
1807,4483,peanut butter,2023-08-22,8.65
1808,4484,prosciutto,2023-08-13,18.53
1809,4485,spiny lobster,2023-08-15,9.14
1810,4489,greek yogurt,2023-08-19,3.85
1811,4490,fodder,2023-07-29,3.28
1812,4491,passion fruit juice,2023-07-31,6.13
1813,4494,fodder,2023-08-17,6.59
1814,4495,suet,2023-08-22,8.5
1815,4496,salt,2023-07-16,12.08
1816,4498,organic sausage,2023-08-03,20.4
1817,4501,mint sauce,2023-08-02,10.64
1818,4502,egg,2023-07-14,18.96
1819,4503,pops ,2023-07-29,4.9
1820,4506,frijj,2023-07-10,13.68
1821,4507,corned beef,2023-07-25,7.88
1822,4509,boysenberry syrup,2023-07-25,9.89
1823,4511,collard green,2023-07-12,1.16
1824,4512,beef bourguignonne,2023-07-31,9.53
1825,4514,applewood bacon,2023-06-25,8.65
1826,4516,peanut butter,2023-07-02,5.94
1827,4519,pilau,2023-07-09,9.54
1828,4523,jackfruit,2023-08-03,22.84
1829,4527,dried mixed fruit,2023-08-21,10.26
1830,4528,syrup,2023-08-21,8.18
1831,4531,pilau,2023-08-22,20.94
1832,4532,seasoning,2023-08-02,6.74
1833,4533,flat bread,2023-07-25,7.8
1834,4537,cheese spread,2023-07-24,1.21
1835,4540,yorkshire pudding,2023-08-17,15.96
1836,4546,huckleberry,2023-08-15,21.45
1837,4547,ice cream bar,2023-07-25,10.82
1838,4548,cooking oil,2023-08-01,2.72
1839,4552,allspice,2023-07-30,17.65
1840,4554,prosciutto,2023-07-23,2.27
1841,4555,boiled egg,2023-07-02,1.96
1842,4557,greek yogurt,2023-07-23,13.91
1843,4558,evergreen huckleberry,2023-07-04,2.61
1844,4561,spinach,2023-07-22,20.09
1845,4563,rapini,2023-07-08,4.32
1846,4564,jackfruit,2023-08-10,5.86
1847,4565,huckleberry,2023-07-11,7.46
1848,4569,beef bourguignonne,2023-07-15,13.7
1849,4570,egg,2023-08-06,16.54
1850,4573,gem squash,2023-07-10,10.4
1851,4574,custard apple,2023-07-22,5.78
1852,4577,boiled egg,2023-07-29,5.07
1853,4578,bacardi,2023-07-23,5.76
1854,4579,bacardi,2023-07-06,1.84
1855,4585,hamburger,2023-06-30,12.25
1856,4587,risotto,2023-06-24,6.75
1857,4588,spinach,2023-07-17,6.75
1858,4591,guinea hen,2023-07-08,15.84
1859,4593,cocoa butter alternative,2023-06-13,11.94
1860,4594,gem squash,2023-06-29,4.68
1861,4596,fruit pastille,2023-06-20,5.81
1862,4598,suet,2023-08-01,4.43
1863,4602,cheese spread,2023-08-01,2.23
1864,4603,spiny lobster,2023-08-22,4.95
1865,4604,poppy,2023-08-04,17.92
1866,4606,canola,2023-06-14,9.56
1867,4607,chinese salted fish,2023-07-21,20.02
1868,4614,beef bourguignonne,2023-08-20,7.52
1869,4619,jabuticaba,2023-08-18,15.27
1870,4622,veggie burger,2023-06-22,1.26
1871,4623,turbot,2023-08-15,13.85
1872,4624,cocoa butter alternative,2023-07-22,17.02
1873,4625,peanut butter,2023-08-15,21.25
1874,4626,beef bourguignonne,2023-07-10,12.36
1875,4627,cocoa butter alternative,2023-08-02,6.58
1876,4628,spinach,2023-08-12,5.8
1877,4630,consomme,2023-08-15,18.01
1878,4631,mincemeat,2023-06-27,18.64
1879,4632,veggie burger,2023-07-19,11.93
1880,4634,cheeseburger,2023-07-25,6.06
1881,4636,yorkshire pudding,2023-07-08,12.87
1882,4639,applewood bacon,2023-08-23,7.51
1883,4644,consomme,2023-08-11,13.1
1884,4647,cow & gate premium,2023-06-27,17.1
1885,4648,chablis,2023-08-16,5.5
1886,4651,chinese salted fish,2023-08-19,10.46
1887,4653,seasoning,2023-08-10,13.52
1888,4656,cheese spread,2023-08-02,14.09
1889,4657,fruit pastille,2023-08-22,8.72
1890,4660,corned beef,2023-07-28,3.65
1891,4665,applewood bacon,2023-08-05,13.71
1892,4669,frijj,2023-07-22,7.0
1893,4670,spinach,2023-06-24,17.43
1894,4673,cheese spread,2023-07-09,5.65
1895,4674,spinach,2023-08-15,2.29
1896,4675,ice cream bar,2023-07-15,2.86
1897,4676,liver loaf,2023-07-26,8.09
1898,4678,flat bread,2023-08-10,1.48
1899,4680,custard apple,2023-07-01,8.78
1900,4681,dried mixed fruit,2023-07-14,16.25
1901,4683,currant jelly,2023-08-09,11.63
1902,4684,organic sausage,2023-07-08,15.88
1903,4685,cheese spread,2023-07-12,6.16
1904,4686,prosciutto,2023-07-21,2.44
1905,4688,chilli con carne,2023-07-19,14.9
1906,4690,ginger ale,2023-08-05,2.73
1907,4694,yorkshire pudding,2023-07-24,15.68
1908,4695,pakora,2023-08-08,10.1
1909,4697,donut,2023-07-16,16.06
1910,4698,currant jelly,2023-07-08,15.1
1911,4699,veggie burger,2023-07-23,4.55
1912,4701,lobster,2023-08-08,2.28
1913,4702,jabuticaba,2023-08-17,14.46
1914,4710,seasoning,2023-08-11,7.79
1915,4713,custard apple,2023-07-09,11.48
1916,4715,allspice,2023-07-21,11.53
1917,4718,lobster,2023-08-03,14.24
1918,4719,currant jelly,2023-07-14,15.12
1919,4721,bacardi,2023-08-07,21.91
1920,4722,mincemeat,2023-06-24,13.79
1921,4723,dried mixed fruit,2023-08-19,23.08
1922,4725,consomme,2023-07-31,15.53
1923,4727,mint sauce,2023-06-26,10.99
1924,4729,pate,2023-07-08,10.72
1925,4730,fodder,2023-07-22,3.16
